File Name,Author ID,Country,Text,Non-Independent Usage Rate,POS Bigrams,Particle Bigrams,Punctuation Preceding Tokens,Token Count,dependency_path_patterns,avg_root_distance,unique_dependencies,Dependency Pairs,Dependency Types,Max Dependency Depth,Avg Dependency Depth,Forward Dependencies,Backward Dependencies,sentence_length,subj_verb_order_ratio,obj_verb_order_ratio,adj_noun_order_ratio
JaJaJP036_02_1.txt,11036,Japan,私にとってみれば、あんな煙を吸ってどこがおもしろいのかなどといつも思う。,0.7,PRON_ADP | ADP_VERB | VERB_SCONJ | SCONJ_VERB | VERB_SCONJ | SCONJ_PRON | PRON_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_PRON | PRON_ADP | ADP_ADJ | ADJ_SCONJ | SCONJ_PART | PART_ADP | ADP_ADP | ADP_NOUN | NOUN_VERB,に_て | て_ば | ば_を | を_て | て_が | が_の | の_か | か_など | など_と,ば,28,{'obl-case-fixed-fixed-fixed-mark-punct-nmod-obj-case-advcl-mark-nsubj-case-ccomp-mark-mark-case-case-nsubj-ROOT-punct': 1},10.25,11,"Counter({'obl (思う -> 私)': 1, 'case (私 -> に)': 1, 'fixed (に -> とっ)': 1, 'fixed (に -> て)': 1, 'fixed (に -> みれ)': 1, 'mark (私 -> ば)': 1, 'punct (私 -> 、)': 1, 'nmod (煙 -> あんな)': 1, 'obj (吸っ -> 煙)': 1, 'case (煙 -> を)': 1, 'advcl (おもしろい -> 吸っ)': 1, 'mark (吸っ -> て)': 1, 'nsubj (おもしろい -> どこ)': 1, 'case (どこ -> が)': 1, 'ccomp (思う -> おもしろい)': 1, 'mark (おもしろい -> の)': 1, 'mark (おもしろい -> か)': 1, 'case (おもしろい -> など)': 1, 'case (おもしろい -> と)': 1, 'nsubj (思う -> いつも)': 1, 'ROOT (思う -> 思う)': 1, 'punct (思う -> 。)': 1})","Counter({'case': 5, 'mark': 4, 'fixed': 3, 'punct': 2, 'nsubj': 2, 'obl': 1, 'nmod': 1, 'obj': 1, 'advcl': 1, 'ccomp': 1, 'ROOT': 1})",4,2.181818182,14,8,22,1,3,1
JaJaJP036_02_1.txt,11036,Japan,しかし吸う人間に聞いてみるとなかなかやめたくてもやめられなくて、吸わないと落ち着かないそうだ。,0.708333333,CCONJ_VERB | VERB_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_VERB | VERB_SCONJ | SCONJ_ADV | ADV_VERB | VERB_AUX | AUX_SCONJ | SCONJ_ADP | ADP_VERB | VERB_AUX | AUX_AUX | AUX_SCONJ | SCONJ_VERB | VERB_AUX | AUX_SCONJ | SCONJ_VERB | VERB_AUX | AUX_AUX | AUX_AUX,に_て | て_と | と_て | て_も | も_て | て_と,て,30,{'cc-acl-obl-case-advcl-mark-fixed-mark-advmod-advcl-aux-mark-case-advcl-aux-aux-mark-punct-advcl-aux-mark-ROOT-aux-aux-aux-punct': 1},19,11,"Counter({'mark (やめ -> て)': 2, 'cc (落ち着か -> しかし)': 1, 'acl (人間 -> 吸う)': 1, 'obl (聞い -> 人間)': 1, 'case (人間 -> に)': 1, 'advcl (落ち着か -> 聞い)': 1, 'mark (聞い -> て)': 1, 'fixed (て -> みる)': 1, 'mark (聞い -> と)': 1, 'advmod (やめ -> なかなか)': 1, 'advcl (やめ -> やめ)': 1, 'aux (やめ -> たく)': 1, 'case (やめ -> も)': 1, 'advcl (落ち着か -> やめ)': 1, 'aux (やめ -> られ)': 1, 'aux (やめ -> なく)': 1, 'punct (やめ -> 、)': 1, 'advcl (落ち着か -> 吸わ)': 1, 'aux (吸わ -> ない)': 1, 'mark (吸わ -> と)': 1, 'ROOT (落ち着か -> 落ち着か)': 1, 'aux (落ち着か -> ない)': 1, 'aux (落ち着か -> そう)': 1, 'aux (落ち着か -> だ)': 1, 'punct (落ち着か -> 。)': 1})","Counter({'aux': 7, 'mark': 5, 'advcl': 4, 'case': 2, 'punct': 2, 'cc': 1, 'acl': 1, 'obl': 1, 'fixed': 1, 'advmod': 1, 'ROOT': 1})",3,1.846153846,17,9,26,-1,6,-1
JaJaJP036_02_1.txt,11036,Japan,今回のテーマであるたばこのコマーシャルのテレビ放送についてもちろん私は反対である。,0.6,NOUN_ADP | ADP_NOUN | NOUN_AUX | AUX_VERB | VERB_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_NOUN | NOUN_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_ADV | ADV_PRON | PRON_ADP | ADP_ADJ | ADJ_AUX | AUX_VERB,の_の | の_の | の_に | に_て | て_は,,21,{'nmod-case-acl-cop-fixed-nmod-case-nmod-case-compound-obl-case-fixed-fixed-advmod-nsubj-case-ROOT-aux-fixed-punct': 1},4.5,12,"Counter({'fixed (で -> ある)': 2, 'nmod (テーマ -> 今回)': 1, 'case (今回 -> の)': 1, 'acl (たばこ -> テーマ)': 1, 'cop (テーマ -> で)': 1, 'nmod (コマーシャル -> たばこ)': 1, 'case (たばこ -> の)': 1, 'nmod (放送 -> コマーシャル)': 1, 'case (コマーシャル -> の)': 1, 'compound (放送 -> テレビ)': 1, 'obl (反対 -> 放送)': 1, 'case (放送 -> に)': 1, 'fixed (に -> つい)': 1, 'fixed (に -> て)': 1, 'advmod (反対 -> もちろん)': 1, 'nsubj (反対 -> 私)': 1, 'case (私 -> は)': 1, 'ROOT (反対 -> 反対)': 1, 'aux (反対 -> で)': 1, 'punct (反対 -> 。)': 1})","Counter({'case': 5, 'fixed': 4, 'nmod': 3, 'acl': 1, 'cop': 1, 'compound': 1, 'obl': 1, 'advmod': 1, 'nsubj': 1, 'ROOT': 1, 'aux': 1, 'punct': 1})",6,2.714285714,12,9,21,1,2,0
JaJaJP036_02_1.txt,11036,Japan,たばこを吸い初める者（若者）の大半は興味本位で吸うのである。,0.5,NOUN_ADP | ADP_VERB | VERB_VERB | VERB_NOUN | NOUN_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADJ | ADJ_AUX | AUX_VERB | VERB_SCONJ | SCONJ_AUX | AUX_VERB,を_の | の_は | は_で | で_の,,22,{'obj-case-acl-advcl-nmod-punct-compound-punct-case-nsubj-case-compound-advcl-case-ROOT-mark-fixed-fixed-punct': 1},9.5,11,"Counter({'obj (吸い -> たばこ)': 1, 'case (たばこ -> を)': 1, 'acl (者 -> 吸い)': 1, 'advcl (吸い -> 初める)': 1, 'nmod (大半 -> 者)': 1, 'punct (者 -> （)': 1, 'compound (者 -> 若者)': 1, 'punct (者 -> ）)': 1, 'case (者 -> の)': 1, 'nsubj (吸う -> 大半)': 1, 'case (大半 -> は)': 1, 'compound (本位 -> 興味)': 1, 'advcl (吸う -> 本位)': 1, 'case (本位 -> で)': 1, 'ROOT (吸う -> 吸う)': 1, 'mark (吸う -> の)': 1, 'fixed (の -> で)': 1, 'fixed (の -> ある)': 1, 'punct (吸う -> 。)': 1})","Counter({'case': 4, 'punct': 3, 'advcl': 2, 'compound': 2, 'fixed': 2, 'obj': 1, 'acl': 1, 'nmod': 1, 'nsubj': 1, 'ROOT': 1, 'mark': 1})",5,2.315789474,12,7,19,2,4,0
JaJaJP036_02_1.txt,11036,Japan,そしてそれがそのまま続いて喫煙者になるのである。,0.833333333,CCONJ_PRON | PRON_ADP | ADP_ADV | ADV_VERB | VERB_SCONJ | SCONJ_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_AUX | AUX_VERB,が_て | て_に | に_の,,15,{'cc-nsubj-case-advmod-advcl-mark-obl-case-ROOT-mark-fixed-fixed-punct': 1},4.5,10,"Counter({'cc (なる -> そして)': 1, 'nsubj (続い -> それ)': 1, 'case (それ -> が)': 1, 'advmod (続い -> そのまま)': 1, 'advcl (なる -> 続い)': 1, 'mark (続い -> て)': 1, 'obl (なる -> 喫煙者)': 1, 'case (喫煙者 -> に)': 1, 'ROOT (なる -> なる)': 1, 'mark (なる -> の)': 1, 'fixed (の -> で)': 1, 'fixed (の -> ある)': 1, 'punct (なる -> 。)': 1})","Counter({'case': 2, 'mark': 2, 'fixed': 2, 'cc': 1, 'nsubj': 1, 'advmod': 1, 'advcl': 1, 'obl': 1, 'ROOT': 1, 'punct': 1})",3,1.538461538,7,6,13,3,2,-1
JaJaJP036_02_1.txt,11036,Japan,テレビの力は大きく人気のある役者が吸っているのに影響を受けて吸う者も多い。,0.52173913,NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_ADJ | ADJ_NOUN | NOUN_ADP | ADP_VERB | VERB_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_VERB | VERB_SCONJ | SCONJ_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_VERB | VERB_NOUN | NOUN_ADP | ADP_ADJ,の_は | は_の | の_が | が_て | て_の | の_に | に_を | を_て | て_も,,26,{'nmod-case-nsubj-case-advcl-nmod-case-acl-nsubj-case-advcl-mark-fixed-mark-case-obj-case-advcl-mark-acl-nsubj-case-ROOT-punct': 1},10.75,10,"Counter({'nmod (力 -> テレビ)': 1, 'case (テレビ -> の)': 1, 'nsubj (大きく -> 力)': 1, 'case (力 -> は)': 1, 'advcl (ある -> 大きく)': 1, 'nmod (ある -> 人気)': 1, 'case (人気 -> の)': 1, 'acl (役者 -> ある)': 1, 'nsubj (吸っ -> 役者)': 1, 'case (役者 -> が)': 1, 'advcl (受け -> 吸っ)': 1, 'mark (吸っ -> て)': 1, 'fixed (て -> いる)': 1, 'mark (吸っ -> の)': 1, 'case (吸っ -> に)': 1, 'obj (受け -> 影響)': 1, 'case (影響 -> を)': 1, 'advcl (吸う -> 受け)': 1, 'mark (受け -> て)': 1, 'acl (者 -> 吸う)': 1, 'nsubj (多い -> 者)': 1, 'case (者 -> も)': 1, 'ROOT (多い -> 多い)': 1, 'punct (多い -> 。)': 1})","Counter({'case': 7, 'nsubj': 3, 'advcl': 3, 'mark': 3, 'nmod': 2, 'acl': 2, 'fixed': 1, 'obj': 1, 'ROOT': 1, 'punct': 1})",10,5.083333333,12,12,24,3,2,2
JaJaJP036_02_1.txt,11036,Japan,私は吸うのがすべて悪いとは思わない。,0.636363636,PRON_ADP | ADP_VERB | VERB_SCONJ | SCONJ_ADP | ADP_ADV | ADV_ADJ | ADJ_ADP | ADP_ADP | ADP_VERB | VERB_AUX,は_の | の_が | が_と | と_は,,13,{'nsubj-case-csubj-mark-case-advmod-ccomp-case-case-ROOT-aux-punct': 1},9,9,"Counter({'nsubj (思わ -> 私)': 1, 'case (私 -> は)': 1, 'csubj (悪い -> 吸う)': 1, 'mark (吸う -> の)': 1, 'case (吸う -> が)': 1, 'advmod (悪い -> すべて)': 1, 'ccomp (思わ -> 悪い)': 1, 'case (悪い -> と)': 1, 'case (悪い -> は)': 1, 'ROOT (思わ -> 思わ)': 1, 'aux (思わ -> ない)': 1, 'punct (思わ -> 。)': 1})","Counter({'case': 4, 'nsubj': 1, 'csubj': 1, 'mark': 1, 'advmod': 1, 'ccomp': 1, 'ROOT': 1, 'aux': 1, 'punct': 1})",3,1.666666667,7,5,12,1.5,-1,0
JaJaJP036_02_1.txt,11036,Japan,成年になって、マナーを守って吸えば他人の事だからかまわないが、今の喫煙者の中にはマナーを守らない連中が多い。,0.5625,NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_VERB | VERB_SCONJ | SCONJ_NOUN | NOUN_ADP | ADP_NOUN | NOUN_AUX | AUX_SCONJ | SCONJ_VERB | VERB_AUX | AUX_SCONJ | SCONJ_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_AUX | AUX_NOUN | NOUN_ADP | ADP_ADJ,に_て | て_を | を_て | て_ば | ば_の | の_から | から_が | が_の | の_の | の_に | に_は | は_を | を_が,て | が,39,{'obl-case-advcl-mark-punct-obj-case-advcl-mark-acl-mark-nmod-case-advcl-cop-mark-advcl-aux-mark-punct-nmod-case-nmod-case-obl-case-case-obj-case-acl-aux-nsubj-case-ROOT-punct': 1},15.6,12,"Counter({'case (マナー -> を)': 2, 'obl (なっ -> 成年)': 1, 'case (成年 -> に)': 1, 'advcl (吸え -> なっ)': 1, 'mark (なっ -> て)': 1, 'punct (なっ -> 、)': 1, 'obj (守っ -> マナー)': 1, 'advcl (吸え -> 守っ)': 1, 'mark (守っ -> て)': 1, 'acl (事 -> 吸え)': 1, 'mark (吸え -> ば)': 1, 'nmod (事 -> 他人)': 1, 'case (他人 -> の)': 1, 'advcl (かまわ -> 事)': 1, 'cop (事 -> だ)': 1, 'mark (事 -> から)': 1, 'advcl (多い -> かまわ)': 1, 'aux (かまわ -> ない)': 1, 'mark (かまわ -> が)': 1, 'punct (かまわ -> 、)': 1, 'nmod (喫煙者 -> 今)': 1, 'case (今 -> の)': 1, 'nmod (中 -> 喫煙者)': 1, 'case (喫煙者 -> の)': 1, 'obl (多い -> 中)': 1, 'case (中 -> に)': 1, 'case (中 -> は)': 1, 'obj (守ら -> マナー)': 1, 'acl (連中 -> 守ら)': 1, 'aux (守ら -> ない)': 1, 'nsubj (多い -> 連中)': 1, 'case (連中 -> が)': 1, 'ROOT (多い -> 多い)': 1, 'punct (多い -> 。)': 1})","Counter({'case': 9, 'mark': 5, 'advcl': 4, 'punct': 3, 'nmod': 3, 'obl': 2, 'obj': 2, 'acl': 2, 'aux': 2, 'cop': 1, 'nsubj': 1, 'ROOT': 1})",6,3.057142857,20,15,35,0.5,2.75,0
JaJaJP036_02_1.txt,11036,Japan,とくに若い世代の喫煙者。,0.4,ADV_ADJ | ADJ_NOUN | NOUN_ADP | ADP_NOUN,,,7,{'advmod-acl-nmod-case-ROOT-punct': 1},0,6,"Counter({'advmod (喫煙者 -> とくに)': 1, 'acl (世代 -> 若い)': 1, 'nmod (喫煙者 -> 世代)': 1, 'case (世代 -> の)': 1, 'ROOT (喫煙者 -> 喫煙者)': 1, 'punct (喫煙者 -> 。)': 1})","Counter({'advmod': 1, 'acl': 1, 'nmod': 1, 'case': 1, 'ROOT': 1, 'punct': 1})",2,1.166666667,2,4,6,-1,-1,2
JaJaJP036_02_1.txt,11036,Japan,駅で列車を待っている時でもたばこの煙で空気が悪い。,0.529411765,NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_VERB | VERB_NOUN | NOUN_ADP | ADP_ADP | ADP_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_ADJ,で_を | を_て | て_で | で_も | も_の | の_で | で_が,,18,{'obl-case-obj-case-acl-mark-fixed-obl-cop-case-nmod-case-obl-case-nsubj-case-ROOT-punct': 1},9,11,"Counter({'obl (待っ -> 駅)': 1, 'case (駅 -> で)': 1, 'obj (待っ -> 列車)': 1, 'case (列車 -> を)': 1, 'acl (時 -> 待っ)': 1, 'mark (待っ -> て)': 1, 'fixed (て -> いる)': 1, 'obl (悪い -> 時)': 1, 'cop (時 -> で)': 1, 'case (時 -> も)': 1, 'nmod (煙 -> たばこ)': 1, 'case (たばこ -> の)': 1, 'obl (悪い -> 煙)': 1, 'case (煙 -> で)': 1, 'nsubj (悪い -> 空気)': 1, 'case (空気 -> が)': 1, 'ROOT (悪い -> 悪い)': 1, 'punct (悪い -> 。)': 1})","Counter({'case': 6, 'obl': 3, 'obj': 1, 'acl': 1, 'mark': 1, 'fixed': 1, 'cop': 1, 'nmod': 1, 'nsubj': 1, 'ROOT': 1, 'punct': 1})",4,2.222222222,10,8,18,0,2,0
JaJaJP036_02_1.txt,11036,Japan,喫煙場で吸わないで一般の所で吸っているのだ。,0.6,NOUN_NOUN | NOUN_ADP | ADP_VERB | VERB_AUX | AUX_SCONJ | SCONJ_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_VERB | VERB_SCONJ | SCONJ_AUX,で_で | で_の | の_で | で_て | て_の,,18,{'compound-obl-case-advcl-aux-mark-nmod-case-obl-case-ROOT-mark-fixed-mark-fixed-punct': 1},5.5,10,"Counter({'compound (場 -> 喫煙)': 1, 'obl (吸わ -> 場)': 1, 'case (場 -> で)': 1, 'advcl (吸っ -> 吸わ)': 1, 'aux (吸わ -> ない)': 1, 'mark (吸わ -> で)': 1, 'nmod (所 -> 一般)': 1, 'case (一般 -> の)': 1, 'obl (吸っ -> 所)': 1, 'case (所 -> で)': 1, 'ROOT (吸っ -> 吸っ)': 1, 'mark (吸っ -> て)': 1, 'fixed (て -> いる)': 1, 'mark (吸っ -> の)': 1, 'fixed (の -> だ)': 1, 'punct (吸っ -> 。)': 1})","Counter({'case': 3, 'mark': 3, 'obl': 2, 'fixed': 2, 'compound': 1, 'advcl': 1, 'aux': 1, 'nmod': 1, 'ROOT': 1, 'punct': 1})",3,1.75,10,6,16,-1,-1,-1
JaJaJP036_02_1.txt,11036,Japan,また禁煙の通路または大学の教室で。,0.6,CCONJ_NOUN | NOUN_ADP | ADP_NOUN | NOUN_CCONJ | CCONJ_ADP | ADP_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP,の_は | は_の | の_で,,11,{'cc-nmod-case-nmod-cc-fixed-nmod-case-ROOT-case-punct': 1},0,6,"Counter({'cc (教室 -> また)': 2, 'nmod (通路 -> 禁煙)': 1, 'case (禁煙 -> の)': 1, 'nmod (教室 -> 通路)': 1, 'fixed (また -> は)': 1, 'nmod (教室 -> 大学)': 1, 'case (大学 -> の)': 1, 'ROOT (教室 -> 教室)': 1, 'case (教室 -> で)': 1, 'punct (教室 -> 。)': 1})","Counter({'nmod': 3, 'case': 3, 'cc': 2, 'fixed': 1, 'ROOT': 1, 'punct': 1})",3,1.363636364,5,6,11,-1,-1,-1
JaJaJP036_02_1.txt,11036,Japan,こういうのを見ていると本当にたばこが無くなればと思うことがよくある。,0.7,ADV_VERB | VERB_SCONJ | SCONJ_ADP | ADP_VERB | VERB_SCONJ | SCONJ_VERB | VERB_SCONJ | SCONJ_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_ADP | ADP_VERB | VERB_NOUN | NOUN_ADP | ADP_ADV | ADV_VERB,の_を | を_て | て_と | と_に | に_が | が_ば | ば_と | と_が,,23,{'advmod-advcl-mark-case-advcl-mark-fixed-mark-obl-case-nsubj-case-ccomp-mark-case-acl-nsubj-case-advmod-ROOT-punct': 1},7.666666667,11,"Counter({'advmod (いう -> こう)': 1, 'advcl (見 -> いう)': 1, 'mark (いう -> の)': 1, 'case (いう -> を)': 1, 'advcl (思う -> 見)': 1, 'mark (見 -> て)': 1, 'fixed (て -> いる)': 1, 'mark (見 -> と)': 1, 'obl (無くなれ -> 本当)': 1, 'case (本当 -> に)': 1, 'nsubj (無くなれ -> たばこ)': 1, 'case (たばこ -> が)': 1, 'ccomp (思う -> 無くなれ)': 1, 'mark (無くなれ -> ば)': 1, 'case (無くなれ -> と)': 1, 'acl (こと -> 思う)': 1, 'nsubj (ある -> こと)': 1, 'case (こと -> が)': 1, 'advmod (ある -> よく)': 1, 'ROOT (ある -> ある)': 1, 'punct (ある -> 。)': 1})","Counter({'case': 5, 'mark': 4, 'advmod': 2, 'advcl': 2, 'nsubj': 2, 'fixed': 1, 'obl': 1, 'ccomp': 1, 'acl': 1, 'ROOT': 1, 'punct': 1})",5,3.380952381,11,10,21,2,4,-1
JaJaJP036_02_1.txt,11036,Japan,マナーを守って吸う分にはこっちも文句は言えないと思うが、マナーを守れない人間がいるならばもっと厳しく法で規制してしまえばいいと思う。,0.631578947,NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_VERB | VERB_NOUN | NOUN_ADP | ADP_ADP | ADP_PRON | PRON_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_AUX | AUX_ADP | ADP_VERB | VERB_SCONJ | SCONJ_NOUN | NOUN_ADP | ADP_VERB | VERB_AUX | AUX_NOUN | NOUN_ADP | ADP_VERB | VERB_AUX | AUX_SCONJ | SCONJ_ADV | ADV_ADJ | ADJ_NOUN | NOUN_ADP | ADP_VERB | VERB_AUX | AUX_SCONJ | SCONJ_VERB | VERB_SCONJ | SCONJ_AUX | AUX_ADP | ADP_VERB,を_て | て_に | に_は | は_も | も_は | は_と | と_が | が_を | を_が | が_ば | ば_で | で_て | て_ば | ば_と,が,44,{'obj-case-advcl-mark-acl-obl-fixed-case-nsubj-case-nsubj-case-ccomp-aux-case-advcl-mark-punct-obj-case-acl-aux-nsubj-case-advcl-aux-mark-advmod-advcl-obl-case-ccomp-aux-mark-fixed-mark-fixed-case-ROOT-punct': 1},24.85714286,13,"Counter({'case (マナー -> を)': 2, 'obj (守っ -> マナー)': 1, 'advcl (吸う -> 守っ)': 1, 'mark (守っ -> て)': 1, 'acl (分 -> 吸う)': 1, 'obl (言え -> 分)': 1, 'fixed (分 -> に)': 1, 'case (分 -> は)': 1, 'nsubj (言え -> こっち)': 1, 'case (こっち -> も)': 1, 'nsubj (言え -> 文句)': 1, 'case (文句 -> は)': 1, 'ccomp (思う -> 言え)': 1, 'aux (言え -> ない)': 1, 'case (言え -> と)': 1, 'advcl (規制 -> 思う)': 1, 'mark (思う -> が)': 1, 'punct (思う -> 、)': 1, 'obj (守れ -> マナー)': 1, 'acl (人間 -> 守れ)': 1, 'aux (守れ -> ない)': 1, 'nsubj (いる -> 人間)': 1, 'case (人間 -> が)': 1, 'advcl (規制 -> いる)': 1, 'aux (いる -> なら)': 1, 'mark (いる -> ば)': 1, 'advmod (厳しく -> もっと)': 1, 'advcl (規制 -> 厳しく)': 1, 'obl (規制 -> 法)': 1, 'case (法 -> で)': 1, 'ccomp (思う -> 規制)': 1, 'aux (規制 -> し)': 1, 'mark (規制 -> て)': 1, 'fixed (て -> しまえ)': 1, 'mark (規制 -> ば)': 1, 'fixed (ば -> いい)': 1, 'case (規制 -> と)': 1, 'ROOT (思う -> 思う)': 1, 'punct (思う -> 。)': 1})","Counter({'case': 9, 'mark': 5, 'advcl': 4, 'aux': 4, 'fixed': 3, 'nsubj': 3, 'obj': 2, 'acl': 2, 'obl': 2, 'ccomp': 2, 'punct': 2, 'advmod': 1, 'ROOT': 1})",8,3.625,23,17,40,5.75,7,1
JaJaJP036_02_1.txt,11036,Japan,周囲に害を与える物であるから。,0.555555556,NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_NOUN | NOUN_AUX | AUX_VERB | VERB_SCONJ,に_を | を_から,,10,{'obl-case-obj-case-acl-ROOT-cop-fixed-mark-punct': 1},4,9,"Counter({'obl (与える -> 周囲)': 1, 'case (周囲 -> に)': 1, 'obj (与える -> 害)': 1, 'case (害 -> を)': 1, 'acl (物 -> 与える)': 1, 'ROOT (物 -> 物)': 1, 'cop (物 -> で)': 1, 'fixed (で -> ある)': 1, 'mark (物 -> から)': 1, 'punct (物 -> 。)': 1})","Counter({'case': 2, 'obl': 1, 'obj': 1, 'acl': 1, 'ROOT': 1, 'cop': 1, 'fixed': 1, 'mark': 1, 'punct': 1})",3,1.6,6,4,10,-1,2,-1
JaJaJP036_02_1.txt,11036,Japan,テレビでもＣＭはひかえてもらいたいし、それ以上にマナーについて取り上げてほしい。,0.65,NOUN_ADP | ADP_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_VERB | VERB_AUX | AUX_SCONJ | SCONJ_PRON | PRON_NOUN | NOUN_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_SCONJ | SCONJ_VERB | VERB_SCONJ | SCONJ_AUX,で_も | も_は | は_て | て_し | し_に | に_に | に_て | て_て,し,23,{'obl-case-case-nsubj-case-advcl-mark-fixed-aux-mark-punct-nmod-obl-case-obl-case-fixed-fixed-ROOT-mark-fixed-punct': 1},10.75,10,"Counter({'obl (ひかえ -> テレビ)': 1, 'case (テレビ -> で)': 1, 'case (テレビ -> も)': 1, 'nsubj (ひかえ -> ＣＭ)': 1, 'case (ＣＭ -> は)': 1, 'advcl (取り上げ -> ひかえ)': 1, 'mark (ひかえ -> て)': 1, 'fixed (て -> もらい)': 1, 'aux (ひかえ -> たい)': 1, 'mark (ひかえ -> し)': 1, 'punct (ひかえ -> 、)': 1, 'nmod (以上 -> それ)': 1, 'obl (取り上げ -> 以上)': 1, 'case (以上 -> に)': 1, 'obl (取り上げ -> マナー)': 1, 'case (マナー -> に)': 1, 'fixed (に -> つい)': 1, 'fixed (に -> て)': 1, 'ROOT (取り上げ -> 取り上げ)': 1, 'mark (取り上げ -> て)': 1, 'fixed (て -> ほしい)': 1, 'punct (取り上げ -> 。)': 1})","Counter({'case': 5, 'fixed': 4, 'obl': 3, 'mark': 3, 'punct': 2, 'nsubj': 1, 'advcl': 1, 'aux': 1, 'nmod': 1, 'ROOT': 1})",3,1.954545455,15,7,22,4,2,-1
JaJaJP036_02_1.txt,11036,Japan,これ以上マナーが悪くなれば、吸わない人間にも害をおよぼしかねない。,0.529411765,PRON_ADV | ADV_NOUN | NOUN_ADP | ADP_ADJ | ADJ_VERB | VERB_SCONJ | SCONJ_VERB | VERB_AUX | AUX_NOUN | NOUN_ADP | ADP_ADP | ADP_NOUN | NOUN_ADP | ADP_VERB | VERB_PART | PART_AUX,が_ば | ば_に | に_も | も_を,ば,21,{'nmod-advmod-nsubj-case-advcl-advcl-mark-punct-acl-aux-obl-case-case-obj-case-ROOT-mark-aux-punct': 1},6.666666667,12,"Counter({'nmod (以上 -> これ)': 1, 'advmod (なれ -> 以上)': 1, 'nsubj (なれ -> マナー)': 1, 'case (マナー -> が)': 1, 'advcl (なれ -> 悪く)': 1, 'advcl (およぼし -> なれ)': 1, 'mark (なれ -> ば)': 1, 'punct (なれ -> 、)': 1, 'acl (人間 -> 吸わ)': 1, 'aux (吸わ -> ない)': 1, 'obl (およぼし -> 人間)': 1, 'case (人間 -> に)': 1, 'case (人間 -> も)': 1, 'obj (およぼし -> 害)': 1, 'case (害 -> を)': 1, 'ROOT (およぼし -> およぼし)': 1, 'mark (およぼし -> かね)': 1, 'aux (およぼし -> ない)': 1, 'punct (およぼし -> 。)': 1})","Counter({'case': 4, 'advcl': 2, 'mark': 2, 'punct': 2, 'aux': 2, 'nmod': 1, 'advmod': 1, 'nsubj': 1, 'acl': 1, 'obl': 1, 'obj': 1, 'ROOT': 1})",3,1.736842105,10,9,19,3,1,2
